RefSeq ID	spacer_start	spacer_end	direction	confidence
NZ_CZYP01000004	109481	109519	R	MEDIUM
NZ_CMXX01000038	17365	17395	F	LOW
NZ_CZYT01000172	3682	3720	R	MEDIUM
NZ_CZYW01000138	100	138	F	MEDIUM
NZ_CZZX01000246	3357	3395	R	MEDIUM
NZ_FAAD01000083	100	138	F	MEDIUM
NZ_FABO01000083	1026	1064	F	MEDIUM
LCSN01000183	389	421	F	HIGH
NZ_FACJ01000047	100	138	F	MEDIUM
NZ_FAEY01000006	137524	137562	R	MEDIUM
NZ_FAGB01000039	5737	5775	F	MEDIUM
NZ_FAHU01000081	675	713	F	MEDIUM
NZ_FAHZ01000170	3357	3395	R	MEDIUM
NZ_CFME01000038	17310	17340	R	MEDIUM
NZ_FAII01000018	583	621	F	MEDIUM
NZ_FAJI01000140	3292	3330	R	MEDIUM
NZ_FAJP01000142	653	691	F	MEDIUM
NZ_FAJS01000030	45671	45709	F	MEDIUM
NZ_FAKM01000106	3715	3753	R	MEDIUM
NZ_FAKX01000004	136949	136987	R	MEDIUM
NZ_FAKZ01000003	52129	52167	F	MEDIUM
NZ_FALQ01000054	619	657	F	MEDIUM
NZ_FAMU01000091	625	663	F	MEDIUM
NZ_FAMW01000085	100	138	F	HIGH
NZ_CMXN01000040	1020	1050	R	MEDIUM
NZ_FANX01000021	52055	52093	F	MEDIUM
NZ_AWZJ01000028	3065	3103	F	LOW
NZ_AWZL01000022	6657	6695	F	MEDIUM
NZ_AVNA01000021	4303	4341	F	MEDIUM
NZ_AVMS01000048	3602	3640	R	MEDIUM
NZ_MOSV01000039	78507	78545	R	MEDIUM
NZ_MTWA01000007	1375930	1375968	F	MEDIUM
NZ_FUSW01000024	5998	6036	F	MEDIUM
NZ_FUTQ01000007	109388	109426	F	MEDIUM
NZ_FUUJ01000005	109216	109254	F	MEDIUM
NZ_CMXG01000040	851	880	R	LOW
NZ_FUUN01000024	6761	6799	F	MEDIUM
NZ_FUQW01000003	456871	456909	F	MEDIUM
NZ_FUQQ01000009	16460	16498	R	MEDIUM
NZ_FUQV01000002	138759	138797	R	MEDIUM
NZ_FUOJ01000024	310	348	F	MEDIUM
NZ_FUPI01000008	10405	10443	F	MEDIUM
NZ_FUPM01000009	10668	10706	F	MEDIUM
NZ_FUPS01000010	10652	10690	F	MEDIUM
NZ_FUQD01000011	10367	10405	F	MEDIUM
NZ_FUMA01000003	456753	456791	F	MEDIUM
NZ_CMXG01000040	1444	1473	R	LOW
NZ_FUQC01000006	138714	138752	R	MEDIUM
NZ_HF933957	3269	3307	R	MEDIUM
NZ_AVKV01000310	12100	12138	R	MEDIUM
FAGO01000057	8405	8443	R	MEDIUM
NZ_CZZI01000024	39483	39522	R	MEDIUM
NZ_CZZS01000001	133252	133288	F	LOW
NZ_FABM01000047	4422	4458	F	LOW
NZ_FAKR01000001	173527	173563	F	LOW
NZ_FANY01000002	46299	46335	R	HIGH
NZ_AVIM01000048	131725	131762	F	HIGH
NZ_AVGX01000090	59691	59728	F	MEDIUM
NZ_KK213910	138321	138358	F	MEDIUM
NZ_KV785133	86469	86506	R	MEDIUM
NZ_FUQI01000006	87526	87563	R	HIGH
NZ_FUQN01000026	5697	5734	F	LOW
NZ_FUQO01000031	5771	5808	F	LOW
NZ_FAFC01000326	2222	2258	R	LOW
NZ_FUSQ01000006	125941	125978	R	MEDIUM
NZ_CZXX01000017	18623	18660	F	LOW
NZ_CZZF01000096	10218	10255	R	LOW
NZ_CMWW01000035	16838	16868	R	MEDIUM
NZ_FADG01000257	3118	3155	F	LOW
NZ_FAFI01000086	10218	10255	R	LOW
NZ_FAOG01000246	4362	4399	R	LOW
NZ_AWZL01000029	18456	18493	F	LOW
NZ_FUUQ01000018	18099	18136	F	LOW
NZ_FUTS01000020	18175	18212	F	LOW
NZ_FUTI01000017	74855	74892	R	HIGH
NZ_FUTB01000018	18175	18212	F	LOW
NZ_FUTJ01000019	65381	65418	R	HIGH
NZ_AVKV01000171	3272	3309	F	LOW
NZ_CMWW01000035	17300	17330	R	MEDIUM
NZ_AVKY01000126	3228	3265	F	LOW
NZ_FUOC01000001	298567	298604	R	HIGH
NZ_FUOK01000002	299278	299315	R	HIGH
NZ_FUSD01000003	326855	326892	R	HIGH
NZ_FUOX01000005	33748	33785	R	MEDIUM
NZ_CZYG01000106	12932	12968	F	LOW
NZ_MBGB01000009	62553	62590	R	MEDIUM
NZ_MBGB02000007	62490	62527	R	MEDIUM
NZ_FAAJ01000063	473	508	F	MEDIUM
NZ_FALK01000134	5144	5179	R	MEDIUM
NZ_CMWY01000039	1262	1292	R	LOW
NZ_CZXE01000110	5383	5419	F	HIGH
NZ_FUQT01000021	11545	11584	R	MEDIUM
NZ_MBGB02000005	8010	8049	R	HIGH
NZ_MBGB01000014	44575	44614	R	HIGH
NZ_MBMH02000044	2523	2562	R	HIGH
NZ_MBGB02000014	28978	29017	R	HIGH
NZ_MBGB01000002	199877	199916	R	HIGH
NZ_FAND01000007	17800	17839	F	MEDIUM
NZ_AVHN01000055	3398	3435	R	MEDIUM
NZ_CMXD01000042	1234	1264	F	LOW
NZ_FAND01000003	95820	95858	F	HIGH
NZ_FAND01000017	2901	2938	F	HIGH
NZ_AVHN01000084	3363	3398	R	MEDIUM
NZ_AVHN01000084	3427	3463	R	MEDIUM
NZ_FAFH01000063	12443	12480	R	MEDIUM
NZ_FAGV01000078	11205	11242	R	MEDIUM
NZ_AVKR01000021	264040	264077	R	MEDIUM
NZ_AVLF01000109	5574	5611	R	MEDIUM
NZ_FAHT01000001	166735	166772	R	MEDIUM
NZ_FUNQ01000005	19395	19431	R	MEDIUM
NZ_CHII01000038	16981	17011	R	MEDIUM
NZ_FUMR01000015	10833	10871	R	LOW
NZ_AVHO01000227	594	632	F	MEDIUM
NZ_FABE01000015	6376	6413	F	LOW
NZ_CZYY01000303	4142	4178	F	HIGH
NZ_AVHW01000096	140011	140048	R	MEDIUM
LCSO01000317	379	411	F	HIGH
NZ_AVHW01000096	139816	139853	R	MEDIUM
NZ_AVHW01000063	4799	4837	F	MEDIUM
NZ_AVHW01000094	2717	2755	R	MEDIUM
NZ_AVHW01000094	2065	2102	R	MEDIUM
NZ_AVHW01000095	103849	103886	R	HIGH
NZ_CHII01000038	17403	17433	R	MEDIUM
NZ_AVHZ01000029	13536	13571	R	HIGH
NZ_AVJB01000069	14184	14219	R	HIGH
NZ_AVJC01000033	22715	22750	R	HIGH
NZ_AVJW01000070	2614	2649	R	HIGH
NZ_AWZN01000033	297814	297849	R	HIGH
NZ_CZWO01000027	36106	36141	F	LOW
NZ_CZXD01000021	2814	2849	R	HIGH
NZ_FAAC01000022	36106	36141	F	LOW
NZ_FAAB01000034	36568	36603	F	LOW
NZ_FAAT01000046	897	932	R	HIGH
NZ_CMXT01000040	16783	16813	F	LOW
NZ_FABZ01000093	12269	12304	F	LOW
NZ_FAEB01000108	5567	5602	F	LOW
NZ_FAFQ01000048	11762	11797	F	LOW
NZ_FAGD01000035	34816	34851	F	LOW
NZ_FAHE01000052	25180	25215	F	LOW
NZ_FAID01000006	36113	36148	F	LOW
NZ_FAIW01000112	2141	2176	R	HIGH
NZ_FAJH01000038	759	794	R	HIGH
NZ_FAKN01000029	36254	36289	F	LOW
NZ_FALC01000027	36148	36183	F	LOW
NZ_CMXT01000040	24610	24640	F	LOW
NZ_FALX01000070	13510	13545	R	HIGH
NZ_FALU01000020	36148	36183	F	LOW
NZ_FAMP01000021	34821	34856	F	LOW
NZ_FANM01000030	772	807	R	HIGH
NZ_FANZ01000018	45698	45733	F	LOW
NZ_FAOH01000083	2299	2334	R	HIGH
NZ_AVMR01000037	15426	15461	R	HIGH
NZ_FURL01000001	779222	779257	F	LOW
NZ_FUPT01000003	191866	191901	R	HIGH
NZ_FURU01000001	752329	752364	F	LOW
NZ_CMYB01000040	850	880	R	LOW
NZ_FURV01000001	752498	752533	F	LOW
NZ_FUSG01000001	353377	353412	R	HIGH
NZ_FUMN01000001	1407084	1407119	F	LOW
NZ_AVLI01000037	15370	15405	R	LOW
NZ_CZYG01000094	1589	1627	R	MEDIUM
NZ_AVIL01000146	12323	12360	R	HIGH
NZ_AVIL01000146	12389	12425	R	MEDIUM
NZ_AVKT01000027	5199	5236	R	MEDIUM
NZ_AVKT01000027	5265	5301	R	MEDIUM
NZ_FAHV01000032	41195	41232	R	MEDIUM
NZ_CMYJ01000041	16782	16812	F	LOW
NZ_FAHV01000032	41261	41297	R	MEDIUM
NZ_MTWD01000001	2456496	2456533	R	MEDIUM
NZ_MTWD01000001	2456562	2456598	R	MEDIUM
NZ_FUUS01000003	277895	277931	R	MEDIUM
NZ_FUUS01000017	82356	82392	R	MEDIUM
NZ_FUQE01000002	297981	298019	R	HIGH
NZ_FULW01000002	297891	297929	R	HIGH
NZ_FACA01000132	5102	5139	R	MEDIUM
NZ_CZXE01000021	14139	14175	R	LOW
NZ_CZYY01000307	2272	2308	R	LOW
NZ_CMXR01000041	1307	1337	R	LOW
NZ_FACQ01000213	5866	5902	R	LOW
NZ_FAKJ01000043	28375	28411	F	MEDIUM
NZ_FADL01000002	192493	192529	R	LOW
NZ_FANQ01000001	59545	59581	R	LOW
NZ_JXBP01000019	62693	62729	R	MEDIUM
NZ_NGUX01000045	2166	2205	F	HIGH
NZ_NGUX01000045	2234	2272	F	LOW
NZ_FUSQ01000014	61908	61945	R	MEDIUM
NZ_FUSO01000011	77861	77898	F	LOW
NZ_AVIY01000053	96735	96773	R	LOW
NZ_MXSI01000464	63	95	F	MEDIUM
NZ_NGUX01000005	182967	183003	F	HIGH
NZ_FUOL01000003	256638	256676	R	MEDIUM
NZ_NGUX01000014	61202	61239	F	LOW
NZ_CZWW01000014	45590	45626	R	MEDIUM
NZ_CZXE01000220	3849	3885	R	MEDIUM
NZ_FADL01000017	52343	52379	R	MEDIUM
NZ_FAKJ01000013	31860	31896	R	MEDIUM
NZ_AVJQ01000016	43964	44000	R	MEDIUM
NZ_CZYY01000303	3151	3187	R	MEDIUM
NZ_FACA01000132	4177	4213	R	MEDIUM
NZ_CP018793	514418	514447	F	HIGH
NZ_FACQ01000392	334	370	R	MEDIUM
NZ_FAEK01000170	286	322	R	MEDIUM
NZ_FAKW01000019	45590	45626	R	MEDIUM
NZ_FANQ01000017	45590	45626	R	MEDIUM
NZ_AVMO01000020	31539	31575	R	MEDIUM
NZ_AVLD01000029	28719	28755	R	MEDIUM
NZ_AVLG01000028	240178	240214	R	MEDIUM
NZ_AVJT01000039	3782	3820	F	MEDIUM
NZ_FULP01000001	485240	485278	F	MEDIUM
NZ_FAND01000001	4677	4715	R	MEDIUM
NZ_FNOU01000001	703	739	F	HIGH
NZ_FUUR01000001	488806	488842	R	MEDIUM
NZ_FUUR01000001	488871	488908	R	MEDIUM
NZ_FAEO01000505	876	914	R	MEDIUM
NZ_MTVZ01000001	1633167	1633203	F	LOW
NZ_FUNV01000003	388751	388787	R	MEDIUM
NZ_OEZX01000072	8243	8280	R	MEDIUM
NZ_OEZX01000055	1906	1943	F	LOW
NZ_OEZX01000015	115155	115193	R	MEDIUM
NZ_AVLI01000041	1924	1963	R	MEDIUM
NZ_FUSQ01000006	126799	126836	R	MEDIUM
NZ_NQKA01000019	20819	20851	F	MEDIUM
NZ_FABN01000059	2376	2412	R	LOW
NZ_AVMC01000007	146759	146792	F	LOW
NZ_FACF01000006	124457	124494	R	MEDIUM
NZ_FACG01000038	7212	7249	R	MEDIUM
NZ_FAES01000068	1422	1459	R	MEDIUM
LCSP01000239	389	421	F	HIGH
NZ_FAEW01000056	21639	21676	R	MEDIUM
NZ_FAGI01000049	25893	25930	R	MEDIUM
NZ_FAIU01000002	6745	6782	R	MEDIUM
NZ_FALZ01000009	77053	77090	R	MEDIUM
NZ_FAMJ01000075	17319	17356	F	LOW
NZ_OAKZ01000017	1127	1157	R	LOW
NZ_AVME01000031	52857	52894	R	MEDIUM
NZ_AVMJ01000035	47601	47638	R	MEDIUM
NZ_CCDW01000001	2980	3017	R	MEDIUM
NZ_FUSB01000001	620831	620868	R	MEDIUM
NZ_FUOU01000001	488007	488044	R	MEDIUM
NZ_FUQE01000001	591059	591096	R	MEDIUM
NZ_FUME01000001	787499	787536	R	MEDIUM
NZ_FULW01000001	590848	590885	R	MEDIUM
NZ_FUQM01000001	591041	591078	R	MEDIUM
NZ_FACF01000023	19275	19312	F	LOW
NZ_MBMH02000103	5737	5773	F	LOW
NZ_FACG01000016	38145	38182	R	HIGH
NZ_FAGI01000048	1365	1402	R	LOW
NZ_FAIU01000174	1383	1420	R	HIGH
NZ_FALZ01000017	264	299	R	HIGH
NZ_FAMJ01000010	46829	46866	R	HIGH
NZ_AVME01000026	880	917	F	HIGH
NZ_AVMJ01000032	928	965	R	LOW
NZ_CCDW01000012	109721	109758	F	HIGH
NZ_CCEV01000006	12707	12744	R	HIGH
NZ_FUOU01000011	117920	117957	R	LOW
NZ_MBMH02000394	2311	2348	F	HIGH
NZ_FULW01000001	1103725	1103762	F	LOW
NZ_FUQM01000001	1102928	1102965	R	HIGH
NZ_FAES01000041	24207	24244	R	HIGH
NZ_FAEW01000046	12745	12782	F	HIGH
NZ_FUSB01000001	109884	109921	R	LOW
NZ_CZZS01000013	61723	61760	F	LOW
NZ_CZZS01000013	61723	61760	F	LOW
NZ_FABM01000013	53618	53655	R	MEDIUM
NZ_FABM01000013	53618	53655	R	MEDIUM
NZ_FADW01000014	53665	53702	R	MEDIUM
NZ_PGKQ01000012	124029	124061	R	HIGH
NZ_FAHY01000222	732	769	R	MEDIUM
NZ_FAKR01000015	57137	57174	R	MEDIUM
NZ_FANY01000168	739	776	R	MEDIUM
NZ_FUPJ01000002	447616	447653	R	HIGH
NZ_AVMN01000028	3050	3087	R	HIGH
NZ_FAEK01000067	10037	10074	R	HIGH
NZ_FAKJ01000090	1026	1063	F	LOW
NZ_FANQ01000046	4492	4529	F	LOW
NZ_AVMO01000015	4528	4565	F	LOW
NZ_FADL01000042	4535	4572	F	LOW
NZ_NMKN01000002	179123	179155	R	HIGH
NZ_CZXE01000270	1077	1114	F	LOW
NZ_CZYY01000363	905	942	F	LOW
NZ_FACA01000102	9853	9890	R	LOW
NZ_FADL01000042	4601	4638	F	LOW
NZ_FAEK01000067	9971	10008	R	LOW
NZ_FAKJ01000090	1092	1129	F	LOW
NZ_FANQ01000046	4558	4595	F	LOW
NZ_AVMO01000015	4594	4631	F	LOW
NZ_CZYY01000303	4076	4113	F	HIGH
NZ_FAKJ01000013	32785	32822	R	MEDIUM
NZ_NOPT01000002	179074	179106	R	HIGH
NZ_CZYY01000024	17726	17763	R	MEDIUM
NZ_FACQ01000044	5342	5379	R	MEDIUM
NZ_FADL01000069	189	226	R	MEDIUM
NZ_CZXE01000059	6211	6245	R	MEDIUM
NZ_CZYY01000031	843	880	R	HIGH
NZ_FACQ01000362	2134	2172	F	MEDIUM
NZ_FACQ01000044	5408	5446	R	MEDIUM
NZ_FANQ01000001	59937	59974	R	MEDIUM
NZ_AVMO01000015	7494	7531	F	MEDIUM
NZ_CZYY01000024	17659	17697	R	MEDIUM
NZ_NONY01000002	179074	179106	R	HIGH
NZ_FACQ01000044	5275	5313	R	MEDIUM
NZ_FADL01000069	122	160	R	MEDIUM
NZ_OEZD01000018	280317	280353	R	LOW
NZ_AVMQ01000036	22015	22052	R	MEDIUM
NZ_OEZX01000175	8541	8577	R	HIGH
NZ_AVPH01000224	164108	164140	R	HIGH
NZ_KE700006	732247	732279	F	HIGH
NZ_AWET01000045	37068	37098	R	MEDIUM
NZ_AWET01000045	36739	36769	R	LOW
NZ_KE951406	23369	23402	F	LOW
NZ_NJKF01000006	58003	58035	R	HIGH
NZ_KE951406	23491	23524	F	LOW
NZ_KE951406	22027	22060	F	LOW
NZ_KE951406	22759	22792	F	LOW
NZ_KE951406	22942	22975	F	LOW
NZ_KE952522	423	460	R	MEDIUM
NZ_KE952850	11276	11314	R	HIGH
NZ_KE952850	11211	11247	R	LOW
NZ_KE952759	49924	49963	F	LOW
NZ_KE952759	49662	49698	R	MEDIUM
NZ_KE952850	11803	11840	R	MEDIUM
NZ_LBKS01000010	45407	45437	R	HIGH
NZ_KE992826	432	466	F	LOW
NZ_KE992817	54322	54355	F	LOW
NZ_KE992817	54190	54223	F	LOW
NZ_KE992817	54387	54422	F	HIGH
NZ_KE992817	53469	53503	F	HIGH
NZ_KE992817	50648	50683	F	LOW
NZ_KE992810	625	661	F	LOW
NZ_KE992817	54454	54488	F	HIGH
NZ_KE992817	50715	50749	F	MEDIUM
NZ_BAIU01000001	330739	330769	F	HIGH
NZ_ANQX01000015	44435	44465	R	HIGH
NZ_BCXX01000044	3029	3065	F	HIGH
NZ_KE993423	773	809	R	LOW
NZ_KI259641	30023	30059	R	LOW
NZ_KI259641	30169	30205	F	HIGH
NZ_KI260390	591	624	R	LOW
LCSQ01000493	6446	6478	F	HIGH
NZ_AWEZ01000008	56339	56369	R	HIGH
NZ_KI271421	63940	63969	F	HIGH
NZ_LT635545	58556	58586	R	MEDIUM
NZ_KI272959	22728	22759	R	HIGH
NZ_KI273129	49681	49714	R	HIGH
NZ_LCWA01000025	44250	44280	R	HIGH
NZ_BATA01000140	1426	1461	R	MEDIUM
NZ_NFJS01000025	34719	34752	R	HIGH
NZ_NFJS01000025	34923	34959	R	HIGH
NZ_HG313817	66749	66783	R	MEDIUM
NZ_AJTJ01000084	19875	19915	F	HIGH
NZ_CYYA01000001	160337	160367	R	LOW
NZ_JRGF01000012	16296	16325	R	MEDIUM
NZ_LT629959	139455	139484	F	MEDIUM
NZ_FWGT01000005	432237	432270	R	HIGH
NZ_LCXB01000013	44428	44458	R	HIGH
NZ_OLMR01000003	321996	322030	F	HIGH
NZ_PJKL01000005	81205	81239	F	HIGH
NZ_PJKE01000001	248145	248179	F	HIGH
NZ_PJKK01000004	68956	68990	R	HIGH
NZ_PJKJ01000009	68956	68990	R	HIGH
NZ_BASW01000002	61793	61823	R	LOW
NZ_BASW01000002	61925	61955	R	LOW
NZ_LLLN01000012	25657	25688	F	HIGH
NZ_LLUR01000062	108296	108328	R	HIGH
NZ_CZWL01000001	220524	220561	F	LOW
NZ_CQDY01000008	50949	50979	F	HIGH
NZ_CZZY01000161	4322	4359	R	MEDIUM
NZ_FAGM01000001	243716	243753	R	MEDIUM
NZ_FUTK01000004	18701	18739	R	MEDIUM
NZ_FUMQ01000002	441745	441783	R	MEDIUM
NZ_CP015382	1069074	1069106	F	HIGH
NZ_CP015382	1069074	1069106	F	HIGH
NZ_CP015382	1069074	1069106	F	HIGH
NZ_CP015382	1069074	1069106	F	HIGH
NZ_CP015382	1070722	1070754	F	MEDIUM
NZ_CP015382	1070783	1070815	F	HIGH
NZ_LCWA01000025	44250	44280	R	HIGH
NZ_CP024507	42626	42658	R	MEDIUM
NZ_KB906909	67578	67616	R	MEDIUM
NZ_KB906909	68844	68883	R	MEDIUM
NZ_AXBW01000026	2023	2057	R	HIGH
NZ_KI515712	442368	442396	R	HIGH
NZ_KI515702	440428	440456	R	HIGH
NZ_ANDB01000010	135102	135132	F	HIGH
NZ_KI515712	442368	442396	R	HIGH
NZ_KI515712	442368	442396	R	HIGH
NZ_KI515712	442368	442396	R	HIGH
NZ_LZMN01000060	3942	3975	F	LOW
NZ_KI515759	253365	253398	F	LOW
NZ_KI515759	253611	253644	R	LOW
NZ_KI515759	253672	253705	R	LOW
NZ_KI515759	256607	256640	R	LOW
NZ_CQBZ01000009	43924	43954	R	MEDIUM
NZ_KI515759	258163	258195	R	LOW
NZ_AXDT01000173	9923	9955	R	LOW
NZ_AXDT01000173	9743	9775	R	MEDIUM
NZ_JRNP01000020	136857	136887	R	HIGH
NZ_AWXC01000007	10902	10932	F	LOW
NZ_AWXC01000007	10441	10470	F	MEDIUM
NZ_AUZM01000059	6335	6369	F	HIGH
NZ_LLLU01000053	39317	39349	F	LOW
NZ_KI518814	792883	792915	R	MEDIUM
NZ_MWLC01000060	10828	10860	F	HIGH
NZ_MAWS01000029	210187	210217	F	HIGH
NZ_MWLC02000125	24505	24537	R	LOW
NZ_KI519276	1645671	1645703	F	MEDIUM
NZ_MXSY01000006	220678	220710	F	MEDIUM
NZ_NPLH01000002	461189	461221	F	MEDIUM
NZ_AOYX01000002	732	764	R	HIGH
NZ_AOYW01000037	733	765	R	HIGH
NZ_MYFU01000004	463363	463395	F	MEDIUM
NZ_MYGI01000008	220738	220770	F	MEDIUM
NZ_MYGE01000029	45934	45966	F	MEDIUM
NZ_MYFX01000017	89289	89321	F	MEDIUM
NZ_CQCR01000002	260949	260979	F	LOW
NZ_PHQV01000003	463595	463627	F	MEDIUM
NZ_PGDP01000002	463625	463657	F	MEDIUM
NZ_PGDO01000024	1023	1055	R	HIGH
NZ_PGDN01000003	463624	463656	F	MEDIUM
NZ_MXMS01000004	803	835	R	HIGH
NZ_MYAX01000005	287533	287565	F	MEDIUM
NZ_LHMO01000004	89306	89338	F	MEDIUM
NZ_AYUO01000038	1548	1580	R	HIGH
NZ_CP019198	1018857	1018889	F	MEDIUM
NZ_AOXE01000072	460	492	F	MEDIUM
NZ_MLFF01000014	36880	36912	F	MEDIUM
NZ_MXPL01000013	101505	101537	R	HIGH
NZ_HG530855	1239	1272	R	LOW
NZ_MLTY01000005	207798	207830	R	HIGH
NZ_MLUE01000005	207799	207831	R	HIGH
NZ_MZEM01000002	108167	108199	R	HIGH
NZ_MXUN01000002	237493	237525	F	MEDIUM
NZ_AOZE01000051	34019	34051	F	MEDIUM
NZ_MWMV01000070	183120	183152	R	HIGH
NZ_APAL01000098	29489	29521	R	LOW
NZ_LCVU01000014	229	259	R	MEDIUM
NZ_LHTB01000004	490963	490995	F	MEDIUM
NZ_MZFA01000001	218422	218454	R	MEDIUM
NZ_MYBK01000013	67681	67713	F	MEDIUM
NZ_MXXS01000014	6085	6117	F	MEDIUM
NZ_MXSB01000009	67675	67707	F	MEDIUM
LCSR01000051	37196	37228	F	HIGH
NZ_FLCY01000006	28638	28671	R	HIGH
NZ_FLCT01000001	206807	206840	R	HIGH
NZ_JVXP01000215	655	687	F	MEDIUM
NZ_JVXM01000144	549	581	F	MEDIUM
NZ_JVXK01000078	655	687	F	MEDIUM
NZ_LCVU01000014	295	325	R	MEDIUM
NZ_KK036610	233373	233405	R	HIGH
NZ_QBCF01000040	14292	14325	F	MEDIUM
NZ_NXKT01000185	262	295	R	LOW
NZ_KI535585	1048415	1048448	F	LOW
NZ_FLIP01000005	43753	43785	F	LOW
NZ_FLED01000005	375753	375785	R	HIGH
NZ_KQ089610	2037636	2037669	F	HIGH
NZ_FXOT01000002	758064	758097	R	HIGH
NZ_FXOU01000002	757998	758031	R	HIGH
NZ_CP017934	4393307	4393339	F	HIGH
NZ_ALTM01000016	263650	263683	F	LOW
NZ_CP017934	4391843	4391875	F	MEDIUM
NZ_NFVY01000045	97056	97088	R	HIGH
NZ_CP024458	3632491	3632523	R	HIGH
NZ_KI535482	3654161	3654193	F	MEDIUM
NZ_ALUP01000011	263681	263714	F	LOW
NZ_NFWL01000013	95958	95990	R	HIGH
NZ_KI535616	3757916	3757948	F	HIGH
NZ_PKMY01000121	265602	265634	F	HIGH
NZ_PGJK01000003	269048	269080	F	HIGH
NZ_NKVI01000075	57400	57432	R	HIGH
NZ_NBFA01000017	35392	35425	F	HIGH
NZ_NBFK01000008	115648	115681	F	HIGH
NZ_AXSW01000009	115768	115801	F	HIGH
NZ_CP019687	1191815	1191850	R	HIGH
NZ_ANQQ01000012	91711	91741	R	HIGH
NZ_ADZY03000114	996	1031	R	HIGH
NZ_CH981522	11122	11157	F	HIGH
NZ_CP019651	2036399	2036434	F	HIGH
NZ_LAWY01000004	42192	42227	F	HIGH
NZ_ADFW01000001	590302	590337	R	HIGH
NZ_CXZC01000001	228499	228531	NA	NA
NC_021837	10819	10855	R	LOW
NC_021837	11140	11175	R	HIGH
NZ_MDML01000004	163059	163096	R	MEDIUM
NZ_AYTI01000074	70	104	R	HIGH
NZ_ATPB01000032	9937	9967	R	HIGH
NZ_CP011913	28610	28643	R	LOW
NZ_AYTI01000011	751	783	F	LOW
NZ_AYTI01000011	751	783	F	LOW
NZ_CP011913	1988510	1988542	R	HIGH
NZ_CP011913	1988266	1988298	R	HIGH
NZ_CP011913	1988144	1988175	R	HIGH
NZ_AYUJ01000013	2347	2379	R	LOW
NZ_AYUJ01000007	674775	674807	R	MEDIUM
NZ_AYSV01000123	1071	1104	R	LOW
NZ_LCVU01000013	263313	263343	F	HIGH
NZ_BAUO01000011	264	301	F	HIGH
NZ_BAZR01000011	264	301	F	HIGH
NZ_BAUO01000083	234	273	F	MEDIUM
NZ_BAZR01000083	234	273	F	MEDIUM
NZ_BAUO01000011	669	705	F	HIGH
NZ_BAZR01000011	669	705	F	HIGH
NZ_BAUO01000037	46882	46916	F	MEDIUM
NZ_BAZR01000037	46882	46916	F	MEDIUM
NZ_BAUO01000037	46748	46782	F	MEDIUM
NZ_BAZR01000037	46748	46782	F	MEDIUM
NZ_KB849937	235926	235958	F	MEDIUM
NZ_BAUO01000011	468	502	F	HIGH
NZ_BAZR01000011	468	502	F	HIGH
NZ_BAUO01000011	870	905	F	HIGH
NZ_BAZR01000011	870	905	F	HIGH
NZ_DF238893	94557	94587	R	LOW
NZ_BANP01000003	94557	94587	R	LOW
NZ_CM001841	3542725	3542758	R	HIGH
NZ_CP017638	3305328	3305361	R	HIGH
NZ_JQSF01000031	82321	82353	F	MEDIUM
NZ_MWVC01000211	274	306	F	HIGH
NZ_AOXE01000072	521	553	F	MEDIUM
NZ_MXPL01000013	101444	101476	R	MEDIUM
NZ_CP027457	2946915	2946947	F	LOW
NZ_JUCA01000016	126410	126442	R	HIGH
NZ_AZUN01000001	689367	689399	F	LOW
NZ_LGRU01000006	203406	203438	R	LOW
NZ_CEDG01000086	41173	41203	R	HIGH
NZ_FIIN01000001	269071	269101	F	LOW
NZ_POPT01000063	61909	61945	F	HIGH
NZ_FBWW01000035	133018	133050	F	MEDIUM
NZ_POPO01000119	61750	61786	F	HIGH
NZ_ALLL01000005	97062	97098	R	HIGH
NZ_ALLL01000005	97195	97229	R	HIGH
NZ_ALMD01000015	8615	8645	F	HIGH
NZ_ALMO01000003	78123	78153	F	LOW
NZ_ANRH01000025	73171	73201	F	LOW
NZ_ANRG01000007	252036	252066	F	LOW
NZ_ANRI01000006	26013	26043	R	LOW
NZ_AEQD01000080	38071	38101	F	LOW
NZ_AOTQ01000716	288	317	R	MEDIUM
NZ_MXHL01000112	13121	13153	F	LOW
NZ_AOTM01000269	622	651	R	MEDIUM
NC_022097	750035	750064	R	MEDIUM
NZ_AOTQ01000537	618	648	F	LOW
NZ_AOTM01000161	5964	5994	NA	NA
NC_022097	746802	746832	NA	NA
LCSS01000223	389	421	F	HIGH
NZ_AOTR01000757	308	344	R	MEDIUM
NZ_ARYF01000027	603	633	F	LOW
NZ_KZ793387	1781616	1781648	R	LOW
NZ_AQQB01000016	43652	43682	R	HIGH
NZ_ASAQ01000005	29657	29687	F	MEDIUM
NZ_CP022120	939276	939308	F	MEDIUM
NZ_AXSZ01000071	16689	16722	R	HIGH
NZ_PHHH01000020	22965	23001	F	HIGH
NZ_BAID02000286	3413	3446	F	MEDIUM
NZ_BAUG01000076	4801	4830	R	MEDIUM
NZ_LT634361	2137183	2137213	R	MEDIUM
NZ_BAUG01000076	5196	5226	F	MEDIUM
NZ_BAUG01000076	4340	4370	R	MEDIUM
NZ_LT634361	2136721	2136751	R	MEDIUM
NZ_BAUG01000076	4866	4896	R	MEDIUM
NZ_ALYT01000034	12750	12782	R	HIGH
NZ_PPHA01000055	29618	29652	R	LOW
NZ_JAGR01000001	1297606	1297639	R	LOW
